law_code	law_name	book	section	chapter	article_number	text
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	336	ماده 336- نصاب قسامه برای اثبات قتل عمدی، سوگند پنجاه مرد از خویشاوندان و بستگان مدعی است. با تکرار سوگند قتل ثابت نمی‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	337	ماده 337- سوگند شاکی، خواه مرد باشد خواه زن، جزء نصاب محسوب می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	338	ماده 338- در صورتی که شاکی از متهم درخواست اقامه قسامه کند، متهم باید برای برائت خود، اقامه قسامه نماید که در این صورت، باید حسب مورد به مقدار نصاب مقرر، اداء کننده سوگند داشته باشد. اگر تعداد آنان کمتر از نصاب باشد، سوگندها تا تحقق نصاب، توسط آنان یا خود او تکرار می‌شود و با نداشتن اداء کننده سوگند، خود متهم، خواه مرد باشد خواه زن، همه سوگندها را تکرار می‌‌نماید و تبرئه می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	339	ماده 339- در قسامه، همه شرایط مقرر در کتاب اول «کلیات» این قانون که برای اتیان سوگند ذکر شده است رعایت می‌‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	340	ماده 340- لازم نیست اداء کننده سوگند، شاهد ارتکاب جنایت بوده باشد و علم وی به آنچه بر آن سوگند یاد می‌‌کند، کافی است‌. همچنین لازم نیست قاضی، منشأ علم اداء کننده سوگند را بداند و ادعای علم از سوی اداء کننده سوگند، تا دلیل معتبری بر خلاف آن نباشد، معتبر است. در هر صورت تحقیق و بررسی مقام قضایی از اداء کننده سوگند بلامانع است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	341	ماده 341- اگر احتمال آن باشد که اداء کننده سوگند، بدون علم و بر اساس ظن و گمان یا با تبانی سوگند می‌خورد، مقام قضایی موظف به بررسی موضوع است. اگر پس از بررسی، امور یاد شده احراز نشود، سوگند وی معتبر است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	342	ماده 342- لازم است اداء کنندگان سوگند از کسانی باشند که احتمال اطلاع آنان بر وقوع جنایت، موجه باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	343	ماده 343- قاضی می‌تواند پیش از اجرای قسامه، مجازات قانونی و مکافات اخروی سوگند دروغ و عدم جواز توریه در آن را برای اداء کنندگان سوگند بیان کند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	344	ماده 344- اگر پس از اقامه قسامه و پیش از صدور حکم، دلیل معتبری بر خلاف قسامه یافت شود و یا فقدان شرایط قسامه اثبات گردد، قسامه باطل می‌شود و چنانچه بعد از صدور حکم باشد موضوع از موارد اعاده دادرسی است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	345	ماده 345- پس از اقامه قسامه توسط متهم، شاکی نمی‌‌تواند با بینه یا قسامه، دعوی را علیه متهم تجدید کند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل چهارم- راه‌های اثبات جنایت	346	ماده 346- اگر پس از صدور حکم، بطلان همه یا برخی از سوگندها ثابت شود مانند آن که برخی از اداء کنندگان سوگند، از سوگندشان عدول کنند یا دروغ بودن سوگند یا از روی علم نبودن سوگند، برای دادگاه صادرکننده حکم ثابت شود، مورد از جهات اعاده دادرسی است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	347	ماده 347- صاحب حق قصاص در هر مرحله از مراحل تعقیب، رسیدگی یا اجرای حکم می‌‌تواند به طور مجانی یا با مصالحه، در برابر حق یا مال گذشت کند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	348	ماده 348- حق قصاص، به شرح مندرج در این قانون به ارث می‌رسد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	349	ماده 349- ولی دم نمی‌‌تواند پیش از فوت مجنیٌ‌علیه، مرتکب را قصاص کند و در صورتی که اقدام به قتل مرتکب نماید، چنانچه جنایت در نهایت سبب فوت مجنیٌ‌علیه نشود مستحق قصاص است، در غیر این صورت به تعزیر مقرر در قانون، محکوم می‌‌شود؛ مگر در موردی که ولی دم اعتقاد دارد مرتکب مشمول ماده (302) این قانون است که در این صورت، مستحق قصاص نیست.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	350	ماده 350- در صورت تعدد اولیای دم، حق قصاص برای هر یک از آنان به طور جداگانه ثابت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	351	ماده 351- ولی دم، همان ورثه مقتول است به جز زوج یا زوجه او که حق قصاص ندارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	352	ماده 352- اگر حق قصاص، به هر علت، تبدیل به دیه شود یا به مال یا حقی مصالحه شود، همسر مقتول نیز از آن ارث می‌‌برد. اگر برخی از اولیای دم، خواهان قصاص و برخی خواهان دیه باشند، همسر مقتول، از سهم دیه کسانی که خواهان دیه می‌‌باشند، ارث می‌‌برد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	353	ماده 353- هرگاه صاحب حق قصاص فوت کند، حق قصاص به ورثه او می‌‌رسد حتی اگر همسر مجنی‌ٌعلیه باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب سوم- قصاص	بخش اول- مواد عمومی	فصل پنجم- صاحب حق قصاص	354	ماده 354- اگر مجنیٌ‌علیه یا همه اولیای دم یا برخی از آنان، صغیر یا مجنون باشند، ولی آنان با رعایت مصلحتشان حق قصاص، مصالحه و گذشت دارد و همچنین می‌تواند تا زمان بلوغ یا افاقه آنان منتظر بماند. اگر برخی از اولیای دم، کبیر و عاقل و خواهان قصاص باشند، می‌توانند مرتکب را قصاص کنند لکن در صورتی که ولی صغیر یا مجنون خواهان اداء یا تأمین سهم دیه مولی علیه خود از سوی آنها باشد باید مطابق خواست او عمل کنند. مفاد این ماده، در مواردی که حق قصاص به علت مرگ مجنیٌ‌علیه یا ولی دم به ورثه آنان منتقل می‌‌شود نیز جاری است. این حکم در مورد جنایاتی که پیش از لازم الاجراء شدن این قانون واقع شده است نیز جاری است.
